language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,書包,shūbāo,shūbāo,shúbāo,shūbǎo,shùbāo,schoolbag; backpack,我今天學到「書包」這個詞。,wǒ jīntiān xuédào shūbāo zhège cí.,"Today I learned the word ""schoolbag; backpack.""",B1,school,noun,Core Content,
Taiwan Mandarin,書架,shūjià ,shūjià,shújià,shūjiá,shùjià,bookshelf,我今天學到「書架」這個詞。,wǒ jīntiān xuédào shūjià zhège cí.,"Today I learned the word ""bookshelf.""",B1,home,noun,Core Content,
Taiwan Mandarin,本子,běnzi,běnzi,bènzi,bēnzi,bénzi,notebook,我今天學到「本子」這個詞。,wǒ jīntiān xuédào běnzi zhège cí.,"Today I learned the word ""notebook.""",B1,school,noun,Core Content,
Taiwan Mandarin,尺,chĭ,chǐ,chì,chī,chí,ruler,我今天學到「尺」這個詞。,wǒ jīntiān xuédào chǐ zhège cí.,"Today I learned the word ""ruler.""",B1,school,noun,Core Content,
Taiwan Mandarin,討論,tăolùn ,tǎolùn,tàolùn,tǎolún,táolùn,to discuss,我今天學到「討論」這個詞。,wǒ jīntiān xuédào tǎolùn zhège cí.,"Today I learned the word ""to discuss.""",B1,study,verb,Core Content,
Taiwan Mandarin,同意,tóngyì ,tóngyì,tǒngyì,tóngyí,tōngyì,to agree,我今天學到「同意」這個詞。,wǒ jīntiān xuédào tóngyì zhège cí.,"Today I learned the word ""to agree.""",B1,ideas,verb,Core Content,
Taiwan Mandarin,了解/瞭解,liăojiě ,liǎojiě,liàojiě,liǎojiē,liáojiě,to understand,我今天學到「了解」這個詞。,wǒ jīntiān xuédào liǎojiě zhège cí.,"Today I learned the word ""to understand.""",B1,study,verb,Core Content,
Taiwan Mandarin,無聊,wúliáo ,wúliáo,wǔliáo,wúliào,wūliáo,boring,我今天學到「無聊」這個詞。,wǒ jīntiān xuédào wúliáo zhège cí.,"Today I learned the word ""boring.""",B1,feelings,adjective,Core Content,
Taiwan Mandarin,有趣,yŏuqù ,yǒuqù,yòuqù,yǒuqú,yóuqù,interesting,我今天學到「有趣」這個詞。,wǒ jīntiān xuédào yǒuqù zhège cí.,"Today I learned the word ""interesting.""",B1,feelings,adjective,Core Content,
Taiwan Mandarin,有意思(˙ㄙ),yŏuyìsi,yǒuyìsi,yòuyìsi,yǒuyísi,yóuyìsi,interesting; meaningful,我今天學到「有意思」這個詞。,wǒ jīntiān xuédào yǒuyìsi zhège cí.,"Today I learned the word ""interesting; meaningful.""",B1,feelings,adjective,Core Content,
Taiwan Mandarin,原因,yuányīn ,yuányīn,yuǎnyīn,yuányǐn,yuānyīn,reason; cause,我今天學到「原因」這個詞。,wǒ jīntiān xuédào yuányīn zhège cí.,"Today I learned the word ""reason; cause.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,遍,biàn ,biàn,biān,bián,biǎn,time; occurrence count,我今天學到「遍」這個詞。,wǒ jīntiān xuédào biàn zhège cí.,"Today I learned the word ""time; occurrence count.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,改,găi ,gǎi,gài,gāi,gái,to change; to correct,我今天學到「改」這個詞。,wǒ jīntiān xuédào gǎi zhège cí.,"Today I learned the word ""to change; to correct.""",B1,actions,verb,Core Content,
Taiwan Mandarin,忘記,wàngjì ,wàngjì,wāngjì,wàngjí,wǎngjì,to forget,我今天學到「忘記」這個詞。,wǒ jīntiān xuédào wàngjì zhège cí.,"Today I learned the word ""to forget.""",B1,actions,verb,Core Content,
Taiwan Mandarin,程度,chéngdù ,chéngdù,chěngdù,chéngdú,chēngdù,degree; level,我今天學到「程度」這個詞。,wǒ jīntiān xuédào chéngdù zhège cí.,"Today I learned the word ""degree; level.""",B1,description,noun,Core Content,
Taiwan Mandarin,趕快,gănkuài ,gǎnkuài,gànkuài,gǎnkuái,gánkuài,quickly; hurry up,我今天學到「趕快」這個詞。,wǒ jīntiān xuédào gǎnkuài zhège cí.,"Today I learned the word ""quickly; hurry up.""",B1,time,adverb,Core Content,
Taiwan Mandarin,以上,yĭshàng ,yǐshàng,yìshàng,yǐsháng,yíshàng,above; more than,我今天學到「以上」這個詞。,wǒ jīntiān xuédào yǐshàng zhège cí.,"Today I learned the word ""above; more than.""",B1,quantity,phrase,Core Content,
Taiwan Mandarin,以下,yĭxià ,yǐxià,yìxià,yǐxiá,yíxià,below; less than,我今天學到「以下」這個詞。,wǒ jīntiān xuédào yǐxià zhège cí.,"Today I learned the word ""below; less than.""",B1,quantity,phrase,Core Content,
Taiwan Mandarin,意見,yìjiàn ,yìjiàn,yījiàn,yìjián,yǐjiàn,opinion; suggestion,我今天學到「意見」這個詞。,wǒ jīntiān xuédào yìjiàn zhège cí.,"Today I learned the word ""opinion; suggestion.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,用功,yònggōng ,yònggōng,yōnggōng,yònggǒng,yǒnggōng,hardworking; diligent,我今天學到「用功」這個詞。,wǒ jīntiān xuédào yònggōng zhège cí.,"Today I learned the word ""hardworking; diligent.""",B1,study,adjective,Core Content,
Taiwan Mandarin,研究,yánjiù ,yánjiù,yǎnjiù,yánjiú,yānjiù,to research; research,我今天學到「研究」這個詞。,wǒ jīntiān xuédào yánjiù zhège cí.,"Today I learned the word ""to research; research.""",B1,study,verb,Core Content,
Taiwan Mandarin,教育,jiàoyù ,jiàoyù,jiāoyù,jiàoyú,jiǎoyù,education,我今天學到「教育」這個詞。,wǒ jīntiān xuédào jiàoyù zhège cí.,"Today I learned the word ""education.""",B1,school,noun,Core Content,
Taiwan Mandarin,選擇,xuănzé ,xuǎnzé,xuànzé,xuǎnzè,xuánzé,choice; to choose,我今天學到「選擇」這個詞。,wǒ jīntiān xuédào xuǎnzé zhège cí.,"Today I learned the word ""choice; to choose.""",B1,choices,noun,Core Content,
Taiwan Mandarin,建議,jiànyì ,jiànyì,jiānyì,jiànyí,jiǎnyì,suggestion; to suggest,我今天學到「建議」這個詞。,wǒ jīntiān xuédào jiànyì zhège cí.,"Today I learned the word ""suggestion; to suggest.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,知識,zhīshì ,zhīshì,zhíshì,zhīshí,zhìshì,knowledge,我今天學到「知識」這個詞。,wǒ jīntiān xuédào zhīshì zhège cí.,"Today I learned the word ""knowledge.""",B1,study,noun,Core Content,
Taiwan Mandarin,座,zuò ,zuò,zuō,zuó,zuǒ,measure word for buildings or mountains,我今天學到「座」這個詞。,wǒ jīntiān xuédào zuò zhège cí.,"Today I learned the word ""measure word for buildings or mountains.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,臥室,wòshì ,wòshì,wōshì,wòshí,wǒshì,bedroom,我今天學到「臥室」這個詞。,wǒ jīntiān xuédào wòshì zhège cí.,"Today I learned the word ""bedroom.""",B1,home,noun,Core Content,
Taiwan Mandarin,臥房,wòfáng ,wòfáng,wōfáng,wòfàng,wǒfáng,bedroom,我今天學到「臥房」這個詞。,wǒ jīntiān xuédào wòfáng zhège cí.,"Today I learned the word ""bedroom.""",B1,home,noun,Core Content,
Taiwan Mandarin,浴室,yùshì ,yùshì,yūshì,yùshí,yǔshì,bathroom,我今天學到「浴室」這個詞。,wǒ jīntiān xuédào yùshì zhège cí.,"Today I learned the word ""bathroom.""",B1,home,noun,Core Content,
Taiwan Mandarin,院(子),yuàn(zi),yuàn(zi),yuān(zi),yuán(zi),yuǎn(zi),yard; courtyard,我今天學到「院」這個詞。,wǒ jīntiān xuédào yuàn(zi) zhège cí.,"Today I learned the word ""yard; courtyard.""",B1,home,noun,Core Content,
Taiwan Mandarin,書房,shūfáng ,shūfáng,shúfáng,shūfàng,shùfáng,study room,我今天學到「書房」這個詞。,wǒ jīntiān xuédào shūfáng zhège cí.,"Today I learned the word ""study room.""",B1,home,noun,Core Content,
Taiwan Mandarin,洗衣機,xĭyījī ,xǐyījī,xìyījī,xǐyǐjī,xǐyījì,washing machine,我今天學到「洗衣機」這個詞。,wǒ jīntiān xuédào xǐyījī zhège cí.,"Today I learned the word ""washing machine.""",B1,home,noun,Core Content,
Taiwan Mandarin,餐桌,cānzhuō,cānzhuō,cánzhuō,cānzhuǒ,cànzhuō,dining table,我今天學到「餐桌」這個詞。,wǒ jīntiān xuédào cānzhuō zhège cí.,"Today I learned the word ""dining table.""",B1,home,noun,Core Content,
Taiwan Mandarin,打開,dăkāi ,dǎkāi,dàkāi,dǎkǎi,dákāi,to open; turn on,我今天學到「打開」這個詞。,wǒ jīntiān xuédào dǎkāi zhège cí.,"Today I learned the word ""to open; turn on.""",B1,actions,verb,Core Content,
Taiwan Mandarin,箱/箱(子),xiāng /xiāng(zi),xiāng /xiāng(zi),xiáng /xiāng(zi),xiāng /xiǎng(zi),xiàng /xiāng(zi),box; case,我今天學到「箱」這個詞。,wǒ jīntiān xuédào xiāng /xiāng(zi) zhège cí.,"Today I learned the word ""box; case.""",B1,objects,noun,Core Content,
Taiwan Mandarin,層,céng ,céng,cěng,cèng,cēng,floor; layer,我今天學到「層」這個詞。,wǒ jīntiān xuédào céng zhège cí.,"Today I learned the word ""floor; layer.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,櫃(子),guì(zi) ,guì(zi),guī(zi),guí(zi),guǐ(zi),cabinet; cupboard,我今天學到「櫃」這個詞。,wǒ jīntiān xuédào guì(zi) zhège cí.,"Today I learned the word ""cabinet; cupboard.""",B1,home,noun,Core Content,
Taiwan Mandarin,大門,dàmén ,dàmén,dāmén,dàmèn,dǎmén,main gate; front door,我今天學到「大門」這個詞。,wǒ jīntiān xuédào dàmén zhège cí.,"Today I learned the word ""main gate; front door.""",B1,home,noun,Core Content,
Taiwan Mandarin,鄰居,línjū ,línjū,lǐnjū,línjǔ,līnjū,neighbor,我今天學到「鄰居」這個詞。,wǒ jīntiān xuédào línjū zhège cí.,"Today I learned the word ""neighbor.""",B1,home,noun,Core Content,
Taiwan Mandarin,熱鬧(˙ㄋㄠ),rènao ,rènao,rēnao,rénao,rěnao,lively; bustling,我今天學到「熱鬧」這個詞。,wǒ jīntiān xuédào rènao zhège cí.,"Today I learned the word ""lively; bustling.""",B1,description,adjective,Core Content,
Taiwan Mandarin,吵,chăo ,chǎo,chào,chāo,cháo,noisy; to quarrel,我今天學到「吵」這個詞。,wǒ jīntiān xuédào chǎo zhège cí.,"Today I learned the word ""noisy; to quarrel.""",B1,description,adjective,Core Content,
Taiwan Mandarin,亂,luàn,luàn,luān,luán,luǎn,messy; chaotic,我今天學到「亂」這個詞。,wǒ jīntiān xuédào luàn zhège cí.,"Today I learned the word ""messy; chaotic.""",B1,description,adjective,Core Content,
Taiwan Mandarin,房東,fángdōng ,fángdōng,fǎngdōng,fángdǒng,fāngdōng,landlord,我今天學到「房東」這個詞。,wǒ jīntiān xuédào fángdōng zhège cí.,"Today I learned the word ""landlord.""",B1,home,noun,Core Content,
Taiwan Mandarin,房屋,fángwū ,fángwū,fǎngwū,fángwǔ,fāngwū,house; building,我今天學到「房屋」這個詞。,wǒ jīntiān xuédào fángwū zhège cí.,"Today I learned the word ""house; building.""",B1,home,noun,Core Content,
Taiwan Mandarin,搬家,bānjiā ,bānjiā,bánjiā,bānjiǎ,bànjiā,to move house,我今天學到「搬家」這個詞。,wǒ jīntiān xuédào bānjiā zhège cí.,"Today I learned the word ""to move house.""",B1,home,verb phrase,Core Content,
Taiwan Mandarin,開水,kāishuĭ,kāishuǐ,káishuǐ,kāishuī,kàishuǐ,boiled water,我今天學到「開水」這個詞。,wǒ jīntiān xuédào kāishuǐ zhège cí.,"Today I learned the word ""boiled water.""",B1,food and drink,noun,Core Content,
Taiwan Mandarin,鄉下,xiāngxià ,xiāngxià,xiángxià,xiāngxiá,xiàngxià,countryside,我今天學到「鄉下」這個詞。,wǒ jīntiān xuédào xiāngxià zhège cí.,"Today I learned the word ""countryside.""",B1,place,noun,Core Content,
Taiwan Mandarin,傘,săn,sǎn,sàn,sān,sán,umbrella,我今天學到「傘」這個詞。,wǒ jīntiān xuédào sǎn zhège cí.,"Today I learned the word ""umbrella.""",B1,objects,noun,Core Content,
Taiwan Mandarin,花,huā ,huā,huá,huǎ,huà,flower,我今天學到「花」這個詞。,wǒ jīntiān xuédào huā zhège cí.,"Today I learned the word ""flower.""",B1,nature,noun,Core Content,
Taiwan Mandarin,朵,duŏ,duǒ,duò,duō,duó,measure word for flowers/clouds,我今天學到「朵」這個詞。,wǒ jīntiān xuédào duǒ zhège cí.,"Today I learned the word ""measure word for flowers/clouds.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,蚊(子),wén(zi),wén(zi),wěn(zi),wèn(zi),wēn(zi),mosquito,我今天學到「蚊」這個詞。,wǒ jīntiān xuédào wén(zi) zhège cí.,"Today I learned the word ""mosquito.""",B1,nature,noun,Core Content,
Taiwan Mandarin,自然,zìrán ,zìrán,zīrán,zìràn,zǐrán,nature; natural,我今天學到「自然」這個詞。,wǒ jīntiān xuédào zìrán zhège cí.,"Today I learned the word ""nature; natural.""",B1,nature,noun,Core Content,
Taiwan Mandarin,月亮,yuèliàng ,yuèliàng,yuēliàng,yuèliáng,yuěliàng,moon,我今天學到「月亮」這個詞。,wǒ jīntiān xuédào yuèliàng zhège cí.,"Today I learned the word ""moon.""",B1,nature,noun,Core Content,
Taiwan Mandarin,星星,xīngxing,xīngxing,xíngxing,xǐngxing,xìngxing,stars,我今天學到「星星」這個詞。,wǒ jīntiān xuédào xīngxing zhège cí.,"Today I learned the word ""stars.""",B1,nature,noun,Core Content,
Taiwan Mandarin,環境,huánjìng ,huánjìng,huǎnjìng,huánjíng,huānjìng,environment,我今天學到「環境」這個詞。,wǒ jīntiān xuédào huánjìng zhège cí.,"Today I learned the word ""environment.""",B1,nature,noun,Core Content,
Taiwan Mandarin,晴天,qíngtiān ,qíngtiān,qǐngtiān,qíngtiǎn,qīngtiān,sunny day,我今天學到「晴天」這個詞。,wǒ jīntiān xuédào qíngtiān zhège cí.,"Today I learned the word ""sunny day.""",B1,weather,noun,Core Content,
Taiwan Mandarin,暖和,nuănhuo ,nuǎnhuo,nuànhuo,nuānhuo,nuánhuo,warm,我今天學到「暖和」這個詞。,wǒ jīntiān xuédào nuǎnhuo zhège cí.,"Today I learned the word ""warm.""",B1,weather,adjective,Core Content,
Taiwan Mandarin,涼快,liángkuài ,liángkuài,liǎngkuài,liángkuái,liāngkuài,cool and pleasant,我今天學到「涼快」這個詞。,wǒ jīntiān xuédào liángkuài zhège cí.,"Today I learned the word ""cool and pleasant.""",B1,weather,adjective,Core Content,
Taiwan Mandarin,涼,liáng,liáng,liǎng,liàng,liāng,cool,我今天學到「涼」這個詞。,wǒ jīntiān xuédào liáng zhège cí.,"Today I learned the word ""cool.""",B1,weather,adjective,Core Content,
Taiwan Mandarin,乾,gān ,gān,gán,gǎn,gàn,dry,我今天學到「乾」這個詞。,wǒ jīntiān xuédào gān zhège cí.,"Today I learned the word ""dry.""",B1,weather,adjective,Core Content,
Taiwan Mandarin,濕/溼 ,shī ,shī,shí,shǐ,shì,wet; damp,我今天學到「濕」這個詞。,wǒ jīntiān xuédào shī zhège cí.,"Today I learned the word ""wet; damp.""",B1,weather,adjective,Core Content,
Taiwan Mandarin,度,dù ,dù,dū,dú,dǔ,degree,我今天學到「度」這個詞。,wǒ jīntiān xuédào dù zhège cí.,"Today I learned the word ""degree.""",B1,weather,measure word,Core Content,
Taiwan Mandarin,颱風,táifēng ,táifēng,tǎifēng,táifěng,tāifēng,typhoon,我今天學到「颱風」這個詞。,wǒ jīntiān xuédào táifēng zhège cí.,"Today I learned the word ""typhoon.""",B1,weather,noun,Core Content,
Taiwan Mandarin,季節,jìjié ,jìjié,jījié,jìjiè,jǐjié,season,我今天學到「季節」這個詞。,wǒ jīntiān xuédào jìjié zhège cí.,"Today I learned the word ""season.""",B1,weather,noun,Core Content,
Taiwan Mandarin,環保,huánbăo ,huánbǎo,huǎnbǎo,huánbāo,huānbǎo,environmental protection,我今天學到「環保」這個詞。,wǒ jīntiān xuédào huánbǎo zhège cí.,"Today I learned the word ""environmental protection.""",B1,nature,noun,Core Content,
Taiwan Mandarin,垃圾,lèsè ,lèsè,lēsè,lèsé,lěsè,garbage,我今天學到「垃圾」這個詞。,wǒ jīntiān xuédào lèsè zhège cí.,"Today I learned the word ""garbage.""",B1,nature,noun,Core Content,
Taiwan Mandarin,汙染,wūrăn,wūrǎn,wúrǎn,wūrān,wùrǎn,pollution,我今天學到「汙染」這個詞。,wǒ jīntiān xuédào wūrǎn zhège cí.,"Today I learned the word ""pollution.""",B1,nature,noun,Core Content,
Taiwan Mandarin,底,dĭ,dǐ,dì,dī,dí,bottom,我今天學到「底」這個詞。,wǒ jīntiān xuédào dǐ zhège cí.,"Today I learned the word ""bottom.""",B1,place,noun,Core Content,
Taiwan Mandarin,底下(˙ㄒㄧㄚ),dĭxia ,dǐxia,dìxia,dīxia,díxia,underneath,我今天學到「底下」這個詞。,wǒ jīntiān xuédào dǐxia zhège cí.,"Today I learned the word ""underneath.""",B1,place,noun,Core Content,
Taiwan Mandarin,內,nèi ,nèi,nēi,néi,něi,inside; within,我今天學到「內」這個詞。,wǒ jīntiān xuédào nèi zhège cí.,"Today I learned the word ""inside; within.""",B1,place,noun,Core Content,
Taiwan Mandarin,深,shēn ,shēn,shén,shěn,shèn,deep,我今天學到「深」這個詞。,wǒ jīntiān xuédào shēn zhège cí.,"Today I learned the word ""deep.""",B1,description,adjective,Core Content,
Taiwan Mandarin,淺,qiăn ,qiǎn,qiàn,qiān,qián,shallow,我今天學到「淺」這個詞。,wǒ jīntiān xuédào qiǎn zhège cí.,"Today I learned the word ""shallow.""",B1,description,adjective,Core Content,
Taiwan Mandarin,發生,fāshēng ,fāshēng,fáshēng,fāshěng,fàshēng,to happen; to occur,我今天學到「發生」這個詞。,wǒ jīntiān xuédào fāshēng zhège cí.,"Today I learned the word ""to happen; to occur.""",B1,events,verb,Core Content,
Taiwan Mandarin,照顧,zhàogù ,zhàogù,zhāogù,zhàogú,zhǎogù,to take care of,我今天學到「照顧」這個詞。,wǒ jīntiān xuédào zhàogù zhège cí.,"Today I learned the word ""to take care of.""",B1,daily life,verb,Core Content,
Taiwan Mandarin,生活,shēnghuó ,shēnghuó,shénghuó,shēnghuò,shènghuó,life; to live,我今天學到「生活」這個詞。,wǒ jīntiān xuédào shēnghuó zhège cí.,"Today I learned the word ""life; to live.""",B1,daily life,noun,Core Content,
Taiwan Mandarin,日記,rìjì ,rìjì,rījì,rìjí,rǐjì,diary,我今天學到「日記」這個詞。,wǒ jīntiān xuédào rìjì zhège cí.,"Today I learned the word ""diary.""",B1,daily life,noun,Core Content,
Taiwan Mandarin,流,liú ,liú,liǔ,liù,liū,to flow,我今天學到「流」這個詞。,wǒ jīntiān xuédào liú zhège cí.,"Today I learned the word ""to flow.""",B1,actions,verb,Core Content,
Taiwan Mandarin,流汗,liúhàn ,liúhàn,liǔhàn,liúhán,liūhàn,to sweat,我今天學到「流汗」這個詞。,wǒ jīntiān xuédào liúhàn zhège cí.,"Today I learned the word ""to sweat.""",B1,body,verb phrase,Core Content,
Taiwan Mandarin,夢,mèng ,mèng,mēng,méng,měng,dream,我今天學到「夢」這個詞。,wǒ jīntiān xuédào mèng zhège cí.,"Today I learned the word ""dream.""",B1,daily life,noun,Core Content,
Taiwan Mandarin,枕頭(˙ㄊㄡ),zhěntou ,zhěntou,zhèntou,zhēntou,zhéntou,pillow,我今天學到「枕頭」這個詞。,wǒ jīntiān xuédào zhěntou zhège cí.,"Today I learned the word ""pillow.""",B1,home,noun,Core Content,
Taiwan Mandarin,鬧鐘,nàozhōng ,nàozhōng,nāozhōng,nàozhǒng,nǎozhōng,alarm clock,我今天學到「鬧鐘」這個詞。,wǒ jīntiān xuédào nàozhōng zhège cí.,"Today I learned the word ""alarm clock.""",B1,home,noun,Core Content,
Taiwan Mandarin,拖鞋,tuōxié ,tuōxié,tuóxié,tuōxiè,tuòxié,slippers,我今天學到「拖鞋」這個詞。,wǒ jīntiān xuédào tuōxié zhège cí.,"Today I learned the word ""slippers.""",B1,home,noun,Core Content,
Taiwan Mandarin,毛巾,máojīn ,máojīn,mǎojīn,máojǐn,māojīn,towel,我今天學到「毛巾」這個詞。,wǒ jīntiān xuédào máojīn zhège cí.,"Today I learned the word ""towel.""",B1,home,noun,Core Content,
Taiwan Mandarin,刷(子) / 刷,shuā(zi)/shuā ,shuā(zi)/shuā,shuá(zi)/shuā,shuā(zi)/shuǎ,shuà(zi)/shuā,brush; to brush,我今天學到「刷」這個詞。,wǒ jīntiān xuédào shuā(zi)/shuā zhège cí.,"Today I learned the word ""brush; to brush.""",B1,home,noun,Core Content,
Taiwan Mandarin,肥皂,féizào ,féizào,fěizào,féizáo,fēizào,soap,我今天學到「肥皂」這個詞。,wǒ jīntiān xuédào féizào zhège cí.,"Today I learned the word ""soap.""",B1,home,noun,Core Content,
Taiwan Mandarin,牙膏,yágāo ,yágāo,yǎgāo,yágǎo,yāgāo,toothpaste,我今天學到「牙膏」這個詞。,wǒ jīntiān xuédào yágāo zhège cí.,"Today I learned the word ""toothpaste.""",B1,home,noun,Core Content,
Taiwan Mandarin,衛生紙,wèishēngzhĭ ,wèishēngzhǐ,wēishēngzhǐ,wèishěngzhǐ,wèishēngzhí,toilet paper,我今天學到「衛生紙」這個詞。,wǒ jīntiān xuédào wèishēngzhǐ zhège cí.,"Today I learned the word ""toilet paper.""",B1,home,noun,Core Content,
Taiwan Mandarin,籃(子),lán(zi) ,lán(zi),lǎn(zi),làn(zi),lān(zi),basket,我今天學到「籃」這個詞。,wǒ jīntiān xuédào lán(zi) zhège cí.,"Today I learned the word ""basket.""",B1,objects,noun,Core Content,
Taiwan Mandarin,假日,jiàrì ,jiàrì,jiārì,jiàrí,jiǎrì,holiday,我今天學到「假日」這個詞。,wǒ jīntiān xuédào jiàrì zhège cí.,"Today I learned the word ""holiday.""",B1,time,noun,Core Content,
Taiwan Mandarin,結束,jiéshù ,jiéshù,jiěshù,jiéshú,jiēshù,to end; finish,我今天學到「結束」這個詞。,wǒ jīntiān xuédào jiéshù zhège cí.,"Today I learned the word ""to end; finish.""",B1,time,verb,Core Content,
Taiwan Mandarin,完,wán ,wán,wǎn,wàn,wān,to finish; complete,我今天學到「完」這個詞。,wǒ jīntiān xuédào wán zhège cí.,"Today I learned the word ""to finish; complete.""",B1,actions,verb,Core Content,
Taiwan Mandarin,散步,sànbù ,sànbù,sānbù,sànbú,sǎnbù,to take a walk,我今天學到「散步」這個詞。,wǒ jīntiān xuédào sànbù zhège cí.,"Today I learned the word ""to take a walk.""",B1,leisure,verb phrase,Core Content,
Taiwan Mandarin,慢跑,mànpăo ,mànpǎo,mānpǎo,mànpāo,mǎnpǎo,to jog,我今天學到「慢跑」這個詞。,wǒ jīntiān xuédào mànpǎo zhège cí.,"Today I learned the word ""to jog.""",B1,leisure,verb phrase,Core Content,
Taiwan Mandarin,野餐,yěcān ,yěcān,yècān,yěcǎn,yécān,picnic,我今天學到「野餐」這個詞。,wǒ jīntiān xuédào yěcān zhège cí.,"Today I learned the word ""picnic.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,爬,pá ,pá,pǎ,pà,pā,to climb,我今天學到「爬」這個詞。,wǒ jīntiān xuédào pá zhège cí.,"Today I learned the word ""to climb.""",B1,leisure,verb,Core Content,
Taiwan Mandarin,拍,pāi ,pāi,pái,pǎi,pài,to pat; to take a photo,我今天學到「拍」這個詞。,wǒ jīntiān xuédào pāi zhège cí.,"Today I learned the word ""to pat; to take a photo.""",B1,actions,verb,Core Content,
Taiwan Mandarin,抓,zhuā ,zhuā,zhuá,zhuǎ,zhuà,to grab; catch,我今天學到「抓」這個詞。,wǒ jīntiān xuédào zhuā zhège cí.,"Today I learned the word ""to grab; catch.""",B1,actions,verb,Core Content,
Taiwan Mandarin,座位,zuòwèi ,zuòwèi,zuōwèi,zuòwéi,zuǒwèi,seat,我今天學到「座位」這個詞。,wǒ jīntiān xuédào zuòwèi zhège cí.,"Today I learned the word ""seat.""",B1,transport,noun,Core Content,
Taiwan Mandarin,新聞,xīnwén ,xīnwén,xínwén,xīnwèn,xìnwén,news,我今天學到「新聞」這個詞。,wǒ jīntiān xuédào xīnwén zhège cí.,"Today I learned the word ""news.""",B1,media,noun,Core Content,
Taiwan Mandarin,體育,tĭyù ,tǐyù,tìyù,tǐyú,tíyù,sports; physical education,我今天學到「體育」這個詞。,wǒ jīntiān xuédào tǐyù zhège cí.,"Today I learned the word ""sports; physical education.""",B1,media,noun,Core Content,
Taiwan Mandarin,經常,jīngcháng ,jīngcháng,jíngcháng,jīngchàng,jìngcháng,often,我今天學到「經常」這個詞。,wǒ jīntiān xuédào jīngcháng zhège cí.,"Today I learned the word ""often.""",B1,time,adverb,Core Content,
Taiwan Mandarin,雜誌,zázhì ,zázhì,zǎzhì,zázhí,zāzhì,magazine,我今天學到「雜誌」這個詞。,wǒ jīntiān xuédào zázhì zhège cí.,"Today I learned the word ""magazine.""",B1,media,noun,Core Content,
Taiwan Mandarin,美術,měishù ,měishù,mèishù,měishú,méishù,fine arts,我今天學到「美術」這個詞。,wǒ jīntiān xuédào měishù zhège cí.,"Today I learned the word ""fine arts.""",B1,media,noun,Core Content,
Taiwan Mandarin,畫家,huàjiā,huàjiā,huājiā,huàjiǎ,huǎjiā,painter; artist,我今天學到「畫家」這個詞。,wǒ jīntiān xuédào huàjiā zhège cí.,"Today I learned the word ""painter; artist.""",B1,media,noun,Core Content,
Taiwan Mandarin,興趣,xìngqù ,xìngqù,xīngqù,xìngqú,xǐngqù,interest; hobby,我今天學到「興趣」這個詞。,wǒ jīntiān xuédào xìngqù zhège cí.,"Today I learned the word ""interest; hobby.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,收,shōu ,shōu,shóu,shǒu,shòu,to receive; to collect,我今天學到「收」這個詞。,wǒ jīntiān xuédào shōu zhège cí.,"Today I learned the word ""to receive; to collect.""",B1,actions,verb,Core Content,
Taiwan Mandarin,談,tán ,tán,tǎn,tàn,tān,to talk about,我今天學到「談」這個詞。,wǒ jīntiān xuédào tán zhège cí.,"Today I learned the word ""to talk about.""",B1,communication,verb,Core Content,
Taiwan Mandarin,聊,liáo ,liáo,liǎo,liào,liāo,to chat,我今天學到「聊」這個詞。,wǒ jīntiān xuédào liáo zhège cí.,"Today I learned the word ""to chat.""",B1,communication,verb,Core Content,
Taiwan Mandarin,遲到,chídào ,chídào,chǐdào,chídáo,chīdào,to be late,我今天學到「遲到」這個詞。,wǒ jīntiān xuédào chídào zhège cí.,"Today I learned the word ""to be late.""",B1,time,verb phrase,Core Content,
Taiwan Mandarin,樂器,yuèqì ,yuèqì,yuēqì,yuèqí,yuěqì,musical instrument,我今天學到「樂器」這個詞。,wǒ jīntiān xuédào yuèqì zhège cí.,"Today I learned the word ""musical instrument.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,吉他,jítā ,jítā,jǐtā,jítǎ,jītā,guitar,我今天學到「吉他」這個詞。,wǒ jīntiān xuédào jítā zhège cí.,"Today I learned the word ""guitar.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,可怕,kěpà ,kěpà,kèpà,kěpá,képà,scary,我今天學到「可怕」這個詞。,wǒ jīntiān xuédào kěpà zhège cí.,"Today I learned the word ""scary.""",B1,feelings,adjective,Core Content,
Taiwan Mandarin,輕鬆,qīngsōng  ,qīngsōng,qíngsōng,qīngsǒng,qìngsōng,relaxed; easy,我今天學到「輕鬆」這個詞。,wǒ jīntiān xuédào qīngsōng zhège cí.,"Today I learned the word ""relaxed; easy.""",B1,feelings,adjective,Core Content,
