language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,卡車,kăchē ,kǎchē,kàchē,kǎchě,káchē,truck,這條路太窄，大型卡車進來時需要有人在旁邊指揮。,"zhè tiáo lù tài zhǎi, dàxíng kǎchē jìn lái shí xūyào yǒu rén zài pángbiān zhǐhuī.","This road is too narrow, so when a large truck comes in, someone needs to guide it from the side.",B2,transportation,noun,Core Content,
Taiwan Mandarin,開放,kāifàng ,kāifàng,káifàng,kāifáng,kàifàng,to open; open-minded,圖書館晚上開放到十點，方便下班後想讀書的人。,"túshūguǎn wǎnshàng kāifàng dào shí diǎn, fāngbiàn xiàbān hòu xiǎng dúshū de rén.","The library is open until ten at night, which is convenient for people who want to study after work.",B2,public services,verb,Core Content,
Taiwan Mandarin,開花,kāihuā ,kāihuā,káihuā,kāihuǎ,kàihuā,to bloom,春天一到，公園裡的木棉花就開始開花，整條路都變亮了。,"chūntiān yí dào, gōngyuán lǐ de mùmiánhuā jiù kāishǐ kāihuā, zhěng tiáo lù dōu biàn liàng le.","Once spring arrives, the kapok trees in the park begin to bloom, and the whole road brightens up.",B2,nature,verb,Core Content,
Taiwan Mandarin,開朗,kāilăng ,kāilǎng,káilǎng,kāilāng,kàilǎng,cheerful; outgoing,她個性開朗，很快就和新同事聊熟了。,"tā gèxìng kāilǎng, hěn kuài jiù hé xīn tóngshì liáo shú le.",She has a cheerful personality and quickly became comfortable chatting with her new coworkers.,B2,personality,adjective,Core Content,
Taiwan Mandarin,開始,kāishĭ,kāishǐ,káishǐ,kāishī,kàishǐ,to begin,課程開始以前，老師先請大家分享自己的學習目標。,"kèchéng kāishǐ yǐqián, lǎoshī xiān qǐng dàjiā fēnxiǎng zìjǐ de xuéxí mùbiāo.","Before the course begins, the teacher first asks everyone to share their learning goals.",B2,time,verb,Core Content,
Taiwan Mandarin,看不起,kànbùqĭ,kànbùqǐ,kānbùqǐ,kànbúqǐ,kànbùqí,to look down on,不要因為別人的工作不一樣就看不起人，每種工作都有它的價值。,"bú yào yīnwèi biérén de gōngzuò bù yíyàng jiù kànbùqǐ rén, měi zhǒng gōngzuò dōu yǒu tā de jiàzhí.",Do not look down on people just because their jobs are different; every kind of work has its value.,B2,attitude,verb,Core Content,
Taiwan Mandarin,棵,kē,kē,ké,kě,kè,measure word for plants,院子裡種了三棵檸檬樹，夏天可以自己做檸檬茶。,"yuànzi lǐ zhòng le sān kē níngméng shù, xiàtiān kěyǐ zìjǐ zuò níngméng chá.","Three lemon trees were planted in the yard, so we can make our own lemon tea in summer.",B2,measure word,measure word,Core Content,
Taiwan Mandarin,科,kē ,kē,ké,kě,kè,department; subject; branch,他大學念的是外文科，後來卻進入科技公司工作。,"tā dàxué niàn de shì wàiwén kē, hòulái què jìnrù kējì gōngsī gōngzuò.","He studied in the foreign languages department at university, but later entered a technology company.",B2,education,noun,Core Content,
Taiwan Mandarin,科技,kējì ,kējì,kéjì,kējí,kèjì,technology,科技讓遠距工作更方便，也改變了很多公司的管理方式。,"kējì ràng yuǎnjù gōngzuò gèng fāngbiàn, yě gǎibiàn le hěn duō gōngsī de guǎnlǐ fāngshì.",Technology makes remote work more convenient and has also changed how many companies manage work.,B2,technology,noun,Core Content,
Taiwan Mandarin,科學,kēxué ,kēxué,kéxué,kēxuè,kèxué,science,科學研究需要耐心，因為一個結果常常要反覆確認。,"kēxué yánjiù xūyào nàixīn, yīnwèi yí ge jiéguǒ chángcháng yào fǎnfù quèrèn.",Scientific research requires patience because one result often needs to be confirmed repeatedly.,B2,science,noun,Core Content,
Taiwan Mandarin,可,kě ,kě,kè,kē,ké,may; can; worth,這份資料可供參考，但不能完全取代專家的判斷。,"zhè fèn zīliào kě gōng cānkǎo, dàn bù néng wánquán qǔdài zhuānjiā de pànduàn.","This information may be used for reference, but it cannot completely replace an expert's judgment.",B2,function word,auxiliary verb,Core Content,
Taiwan Mandarin,可靠,kěkào ,kěkào,kèkào,kěkáo,kékào,reliable,如果消息來源不可靠，我們最好不要立刻分享出去。,"rúguǒ xiāoxí láiyuán bù kěkào, wǒmen zuìhǎo bú yào lìkè fēnxiǎng chūqù.","If the source of the information is not reliable, we had better not share it immediately.",B2,quality,adjective,Core Content,
Taiwan Mandarin,可憐,kělián ,kělián,kèlián,kěliàn,kélián,pitiful; poor thing,那個迷路的小孩看起來很可憐，警察帶他到服務台等家人。,"nà ge mílù de xiǎohái kàn qǐlái hěn kělián, jǐngchá dài tā dào fúwùtái děng jiārén.","That lost child looked pitiful, so a police officer took him to the service desk to wait for his family.",B2,emotion,adjective,Core Content,
Taiwan Mandarin,渴望,kěwàng ,kěwàng,kèwàng,kěwáng,kéwàng,to long for; to desire deeply,很多年輕人渴望有自己的空間，但房租讓他們很有壓力。,"hěn duō niánqīngrén kěwàng yǒu zìjǐ de kōngjiān, dàn fángzū ràng tāmen hěn yǒu yālì.","Many young people long for their own space, but rent puts a lot of pressure on them.",B2,desire,verb,Core Content,
Taiwan Mandarin,可惡,kěwù ,kěwù,kèwù,kěwú,kéwù,hateful; annoying,車站附近的機車亂停，真的很可惡，行人常常被迫走到馬路上。,"chēzhàn fùjìn de jīchē luàn tíng, zhēn de hěn kěwù, xíngrén chángcháng bèi pò zǒu dào mǎlù shàng.",The scooters parked randomly near the station are really annoying; pedestrians are often forced to walk onto the road.,B2,attitude,adjective,Core Content,
Taiwan Mandarin,可以,kěyĭ,kěyǐ,kèyǐ,kěyī,kéyǐ,can; may,這份表格可以線上填寫，也可以到櫃台拿紙本。,"zhè fèn biǎogé kěyǐ xiànshàng tiánxiě, yě kěyǐ dào guìtái ná zhǐběn.","This form can be filled out online, or you can get a paper copy at the counter.",B2,ability,auxiliary verb,Core Content,
Taiwan Mandarin,刻,kè,kè,kē,ké,kě,quarter hour; to carve,火車七點一刻開，請你至少提前十分鐘到月台。,"huǒchē qī diǎn yí kè kāi, qǐng nǐ zhìshǎo tíqián shí fēnzhōng dào yuètái.","The train leaves at a quarter past seven, so please arrive at the platform at least ten minutes early.",B2,time,noun,Core Content,
Taiwan Mandarin,克,kè ,kè,kē,ké,kě,gram,這個食譜需要兩百克麵粉和一顆雞蛋。,zhège shípǔ xūyào liǎngbǎi kè miànfěn hé yì kē jīdàn.,This recipe needs two hundred grams of flour and one egg.,B2,measurement,measure word,Core Content,
Taiwan Mandarin,課程,kèchéng ,kèchéng,kēchéng,kèchèng,kěchéng,course; curriculum,這門課程除了文法以外，還安排了很多口語討論。,"zhè mén kèchéng chúle wénfǎ yǐwài, hái ānpái le hěn duō kǒuyǔ tǎolùn.",This course includes many speaking discussions in addition to grammar.,B2,education,noun,Core Content,
Taiwan Mandarin,課堂,kètáng ,kètáng,kētáng,kètàng,kětáng,classroom; class session,在課堂上犯錯沒有關係，重要的是願意開口練習。,"zài kètáng shàng fàncuò méiyǒu guānxi, zhòngyào de shì yuànyì kāikǒu liànxí.",It is okay to make mistakes in class; what matters is being willing to speak and practice.,B2,education,noun,Core Content,
Taiwan Mandarin,課文,kèwén,kèwén,kēwén,kèwèn,kěwén,text; lesson text,老師請學生先看課文，再用自己的話說明作者的想法。,"lǎoshī qǐng xuéshēng xiān kàn kèwén, zài yòng zìjǐ de huà shuōmíng zuòzhě de xiǎngfǎ.",The teacher asked students to read the text first and then explain the author's ideas in their own words.,B2,education,noun,Core Content,
Taiwan Mandarin,克服,kèfú ,kèfú,kēfú,kèfù,kěfú,to overcome,他花了很長時間才克服上台說話的緊張感。,tā huā le hěn cháng shíjiān cái kèfú shàng tái shuōhuà de jǐnzhāng gǎn.,It took him a long time to overcome his nervousness about speaking on stage.,B2,challenge,verb,Core Content,
Taiwan Mandarin,肯,kěn ,kěn,kèn,kēn,kén,to be willing to,只要你肯花時間練習，發音一定會慢慢進步。,"zhǐyào nǐ kěn huā shíjiān liànxí, fāyīn yídìng huì mànmàn jìnbù.","As long as you are willing to spend time practicing, your pronunciation will definitely improve gradually.",B2,willingness,auxiliary verb,Core Content,
Taiwan Mandarin,肯定,kěndìng ,kěndìng,kèndìng,kěndíng,kéndìng,certain; to affirm,主管肯定了她的努力，並請她負責下一個專案。,"zhǔguǎn kěndìng le tā de nǔlì, bìng qǐng tā fùzé xià yí ge zhuān'àn.",The manager affirmed her effort and asked her to take charge of the next project.,B2,evaluation,verb,Core Content,
Taiwan Mandarin,空間,kōngjiān ,kōngjiān,kóngjiān,kōngjiǎn,kòngjiān,space,這間公寓雖然不大，但收納設計很好，所以空間很夠用。,"zhè jiān gōngyù suīrán bú dà, dàn shōunà shèjì hěn hǎo, suǒyǐ kōngjiān hěn gòu yòng.","Although this apartment is not large, the storage design is good, so the space is quite sufficient.",B2,housing,noun,Core Content,
